memory_len,mean_reward,max_reward,min_reward,mean_length,max_length,min_length,wins,draws,ilegal
214,-10.0,-10,-10,2.3271028037383177,5,1,0,0,214
214,-10.0,-10,-10,2.3271028037383177,5,1,0,0,214
215,-10.0,-10,-10,2.3255813953488373,5,1,0,0,215
215,-10.0,-10,-10,2.3255813953488373,5,1,0,0,215
215,-10.0,-10,-10,2.3255813953488373,5,1,0,0,215
216,-10.0,-10,-10,2.3333333333333335,5,1,0,0,216
216,-10.0,-10,-10,2.3333333333333335,5,1,0,0,216
217,-10.0,-10,-10,2.3317972350230414,5,1,0,0,217
217,-10.0,-10,-10,2.3317972350230414,5,1,0,0,217
218,-10.0,-10,-10,2.330275229357798,5,1,0,0,218
218,-10.0,-10,-10,2.330275229357798,5,1,0,0,218
218,-10.0,-10,-10,2.330275229357798,5,1,0,0,218
219,-10.0,-10,-10,2.3333333333333335,5,1,0,0,219
220,-10.0,-10,-10,2.331818181818182,5,1,0,0,220
220,-10.0,-10,-10,2.331818181818182,5,1,0,0,220
221,-10.0,-10,-10,2.330316742081448,5,1,0,0,221
221,-10.0,-10,-10,2.330316742081448,5,1,0,0,221
222,-10.0,-10,-10,2.328828828828829,5,1,0,0,222
222,-10.0,-10,-10,2.328828828828829,5,1,0,0,222
223,-10.0,-10,-10,2.327354260089686,5,1,0,0,223
223,-10.0,-10,-10,2.327354260089686,5,1,0,0,223
224,-10.0,-10,-10,2.330357142857143,5,1,0,0,224
224,-10.0,-10,-10,2.330357142857143,5,1,0,0,224
224,-10.0,-10,-10,2.330357142857143,5,1,0,0,224
225,-10.0,-10,-10,2.3333333333333335,5,1,0,0,225
225,-10.0,-10,-10,2.3333333333333335,5,1,0,0,225
225,-10.0,-10,-10,2.3333333333333335,5,1,0,0,225
225,-10.0,-10,-10,2.3333333333333335,5,1,0,0,225
226,-10.0,-10,-10,2.34070796460177,5,1,0,0,226
226,-10.0,-10,-10,2.34070796460177,5,1,0,0,226
227,-10.0,-10,-10,2.343612334801762,5,1,0,0,227
227,-10.0,-10,-10,2.343612334801762,5,1,0,0,227
227,-10.0,-10,-10,2.343612334801762,5,1,0,0,227
228,-10.0,-10,-10,2.3464912280701755,5,1,0,0,228
228,-10.0,-10,-10,2.3464912280701755,5,1,0,0,228
229,-10.0,-10,-10,2.3449781659388647,5,1,0,0,229
229,-10.0,-10,-10,2.3449781659388647,5,1,0,0,229
230,-10.0,-10,-10,2.3434782608695652,5,1,0,0,230
230,-10.0,-10,-10,2.3434782608695652,5,1,0,0,230
231,-10.0,-10,-10,2.341991341991342,5,1,0,0,231
231,-10.0,-10,-10,2.341991341991342,5,1,0,0,231
231,-10.0,-10,-10,2.341991341991342,5,1,0,0,231
232,-10.0,-10,-10,2.3491379310344827,5,1,0,0,232
232,-10.0,-10,-10,2.3491379310344827,5,1,0,0,232
233,-10.0,-10,-10,2.347639484978541,5,1,0,0,233
233,-10.0,-10,-10,2.347639484978541,5,1,0,0,233
233,-10.0,-10,-10,2.347639484978541,5,1,0,0,233
234,-10.0,-10,-10,2.3504273504273505,5,1,0,0,234
234,-10.0,-10,-10,2.3504273504273505,5,1,0,0,234
235,-10.0,-10,-10,2.353191489361702,5,1,0,0,235
235,-10.0,-10,-10,2.353191489361702,5,1,0,0,235
235,-10.0,-10,-10,2.353191489361702,5,1,0,0,235
235,-10.0,-10,-10,2.353191489361702,5,1,0,0,235
235,-10.0,-10,-10,2.353191489361702,5,1,0,0,235
236,-10.0,-10,-10,2.364406779661017,5,1,0,0,236
236,-10.0,-10,-10,2.364406779661017,5,1,0,0,236
237,-10.0,-10,-10,2.3628691983122363,5,1,0,0,237
237,-10.0,-10,-10,2.3628691983122363,5,1,0,0,237
237,-10.0,-10,-10,2.3628691983122363,5,1,0,0,237
237,-10.0,-10,-10,2.3628691983122363,5,1,0,0,237
238,-10.0,-10,-10,2.3739495798319328,5,1,0,0,238
238,-10.0,-10,-10,2.3739495798319328,5,1,0,0,238
238,-10.0,-10,-10,2.3739495798319328,5,1,0,0,238
239,-10.0,-10,-10,2.3765690376569037,5,1,0,0,239
239,-10.0,-10,-10,2.3765690376569037,5,1,0,0,239
240,-10.0,-10,-10,2.375,5,1,0,0,240
240,-10.0,-10,-10,2.375,5,1,0,0,240
241,-10.0,-10,-10,2.3775933609958506,5,1,0,0,241
241,-10.0,-10,-10,2.3775933609958506,5,1,0,0,241
241,-10.0,-10,-10,2.3775933609958506,5,1,0,0,241
242,-10.0,-10,-10,2.3801652892561984,5,1,0,0,242
242,-10.0,-10,-10,2.3801652892561984,5,1,0,0,242
242,-10.0,-10,-10,2.3801652892561984,5,1,0,0,242
242,-10.0,-10,-10,2.3801652892561984,5,1,0,0,242
242,-10.0,-10,-10,2.3801652892561984,5,1,0,0,242
243,-10.0,-10,-10,2.3950617283950617,6,1,0,0,243
243,-10.0,-10,-10,2.3950617283950617,6,1,0,0,243
244,-10.0,-10,-10,2.3934426229508197,6,1,0,0,244
244,-10.0,-10,-10,2.3934426229508197,6,1,0,0,244
245,-10.0,-10,-10,2.3918367346938774,6,1,0,0,245
245,-10.0,-10,-10,2.3918367346938774,6,1,0,0,245
245,-10.0,-10,-10,2.3918367346938774,6,1,0,0,245
246,-10.0,-10,-10,2.394308943089431,6,1,0,0,246
246,-10.0,-10,-10,2.394308943089431,6,1,0,0,246
247,-10.0,-10,-10,2.3927125506072873,6,1,0,0,247
248,-10.0,-10,-10,2.3911290322580645,6,1,0,0,248
248,-10.0,-10,-10,2.3911290322580645,6,1,0,0,248
248,-10.0,-10,-10,2.3911290322580645,6,1,0,0,248
248,-10.0,-10,-10,2.3911290322580645,6,1,0,0,248
248,-10.0,-10,-10,2.3911290322580645,6,1,0,0,248
249,-10.0,-10,-10,2.4016064257028114,6,1,0,0,249
249,-10.0,-10,-10,2.4016064257028114,6,1,0,0,249
249,-10.0,-10,-10,2.4016064257028114,6,1,0,0,249
250,-10.0,-10,-10,2.404,6,1,0,0,250
250,-10.0,-10,-10,2.404,6,1,0,0,250
251,-10.0,-10,-10,2.406374501992032,6,1,0,0,251
251,-10.0,-10,-10,2.406374501992032,6,1,0,0,251
251,-10.0,-10,-10,2.406374501992032,6,1,0,0,251
251,-10.0,-10,-10,2.406374501992032,6,1,0,0,251
251,-10.0,-10,-10,2.406374501992032,6,1,0,0,251
252,-10.0,-10,-10,2.4166666666666665,6,1,0,0,252
252,-10.0,-10,-10,2.4166666666666665,6,1,0,0,252
253,-10.0,-10,-10,2.4150197628458496,6,1,0,0,253
254,-10.0,-10,-10,2.4133858267716537,6,1,0,0,254
254,-10.0,-10,-10,2.4133858267716537,6,1,0,0,254
255,-10.0,-10,-10,2.411764705882353,6,1,0,0,255
255,-10.0,-10,-10,2.411764705882353,6,1,0,0,255
255,-10.0,-10,-10,2.411764705882353,6,1,0,0,255
256,-10.0,-10,-10,2.4140625,6,1,0,0,256
256,-10.0,-10,-10,2.4140625,6,1,0,0,256
257,-10.0,-10,-10,2.412451361867704,6,1,0,0,257
258,-10.0,-10,-10,2.4108527131782944,6,1,0,0,258
258,-10.0,-10,-10,2.4108527131782944,6,1,0,0,258
258,-10.0,-10,-10,2.4108527131782944,6,1,0,0,258
258,-10.0,-10,-10,2.4108527131782944,6,1,0,0,258
258,-10.0,-10,-10,2.4108527131782944,6,1,0,0,258
259,-10.0,-10,-10,2.4208494208494207,6,1,0,0,259
259,-10.0,-10,-10,2.4208494208494207,6,1,0,0,259
259,-10.0,-10,-10,2.4208494208494207,6,1,0,0,259
260,-10.0,-10,-10,2.423076923076923,6,1,0,0,260
260,-10.0,-10,-10,2.423076923076923,6,1,0,0,260
260,-10.0,-10,-10,2.423076923076923,6,1,0,0,260
260,-10.0,-10,-10,2.423076923076923,6,1,0,0,260
261,-10.0,-10,-10,2.4329501915708813,6,1,0,0,261
261,-10.0,-10,-10,2.4329501915708813,6,1,0,0,261
261,-10.0,-10,-10,2.4329501915708813,6,1,0,0,261
261,-10.0,-10,-10,2.4329501915708813,6,1,0,0,261
261,-10.0,-10,-10,2.4329501915708813,6,1,0,0,261
262,-10.0,-10,-10,2.4427480916030535,6,1,0,0,262
263,-10.0,-10,-10,2.44106463878327,6,1,0,0,263
263,-10.0,-10,-10,2.44106463878327,6,1,0,0,263
263,-10.0,-10,-10,2.44106463878327,6,1,0,0,263
264,-10.0,-10,-10,2.4431818181818183,6,1,0,0,264
264,-10.0,-10,-10,2.4431818181818183,6,1,0,0,264
264,-10.0,-10,-10,2.4431818181818183,6,1,0,0,264
265,-10.0,-10,-10,2.4452830188679244,6,1,0,0,265
265,-10.0,-10,-10,2.4452830188679244,6,1,0,0,265
265,-10.0,-10,-10,2.4452830188679244,6,1,0,0,265
266,-10.0,-10,-10,2.4473684210526314,6,1,0,0,266
267,-10.0,-10,-10,2.445692883895131,6,1,0,0,267
267,-10.0,-10,-10,2.445692883895131,6,1,0,0,267
268,-10.0,-10,-10,2.4440298507462686,6,1,0,0,268
268,-10.0,-10,-10,2.4440298507462686,6,1,0,0,268
269,-10.0,-10,-10,2.442379182156134,6,1,0,0,269
269,-10.0,-10,-10,2.442379182156134,6,1,0,0,269
270,-10.0,-10,-10,2.4407407407407407,6,1,0,0,270
270,-10.0,-10,-10,2.4407407407407407,6,1,0,0,270
271,-10.0,-10,-10,2.4391143911439115,6,1,0,0,271
271,-10.0,-10,-10,2.4391143911439115,6,1,0,0,271
272,-10.0,-10,-10,2.4411764705882355,6,1,0,0,272
272,-10.0,-10,-10,2.4411764705882355,6,1,0,0,272
272,-10.0,-10,-10,2.4411764705882355,6,1,0,0,272
273,-10.0,-10,-10,2.4432234432234434,6,1,0,0,273
273,-10.0,-10,-10,2.4432234432234434,6,1,0,0,273
273,-10.0,-10,-10,2.4432234432234434,6,1,0,0,273
273,-10.0,-10,-10,2.4432234432234434,6,1,0,0,273
274,-10.0,-10,-10,2.448905109489051,6,1,0,0,274
274,-10.0,-10,-10,2.448905109489051,6,1,0,0,274
275,-10.0,-10,-10,2.4509090909090907,6,1,0,0,275
275,-10.0,-10,-10,2.4509090909090907,6,1,0,0,275
275,-10.0,-10,-10,2.4509090909090907,6,1,0,0,275
275,-10.0,-10,-10,2.4509090909090907,6,1,0,0,275
276,-10.0,-10,-10,2.4565217391304346,6,1,0,0,276
276,-10.0,-10,-10,2.4565217391304346,6,1,0,0,276
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
277,-10.0,-10,-10,2.454873646209386,6,1,0,0,277
278,-10.0,-10,-10,2.471223021582734,7,1,0,0,278
278,-10.0,-10,-10,2.471223021582734,7,1,0,0,278
279,-10.0,-10,-10,2.4695340501792113,7,1,0,0,279
279,-10.0,-10,-10,2.4695340501792113,7,1,0,0,279
279,-10.0,-10,-10,2.4695340501792113,7,1,0,0,279
279,-10.0,-10,-10,2.4695340501792113,7,1,0,0,279
280,-10.0,-10,-10,2.4785714285714286,7,1,0,0,280
280,-10.0,-10,-10,2.4785714285714286,7,1,0,0,280
281,-10.0,-10,-10,2.4768683274021353,7,1,0,0,281
281,-10.0,-10,-10,2.4768683274021353,7,1,0,0,281
281,-10.0,-10,-10,2.4768683274021353,7,1,0,0,281
282,-10.0,-10,-10,2.478723404255319,7,1,0,0,282
282,-10.0,-10,-10,2.478723404255319,7,1,0,0,282
283,-10.0,-10,-10,2.477031802120141,7,1,0,0,283
283,-10.0,-10,-10,2.477031802120141,7,1,0,0,283
284,-10.0,-10,-10,2.4788732394366195,7,1,0,0,284
284,-10.0,-10,-10,2.4788732394366195,7,1,0,0,284
284,-10.0,-10,-10,2.4788732394366195,7,1,0,0,284
285,-10.0,-10,-10,2.480701754385965,7,1,0,0,285
285,-10.0,-10,-10,2.480701754385965,7,1,0,0,285
285,-10.0,-10,-10,2.480701754385965,7,1,0,0,285
285,-10.0,-10,-10,2.480701754385965,7,1,0,0,285
286,-10.0,-10,-10,2.4895104895104896,7,1,0,0,286
286,-10.0,-10,-10,2.4895104895104896,7,1,0,0,286
286,-10.0,-10,-10,2.4895104895104896,7,1,0,0,286
287,-10.0,-10,-10,2.491289198606272,7,1,0,0,287
287,-10.0,-10,-10,2.491289198606272,7,1,0,0,287
287,-10.0,-10,-10,2.491289198606272,7,1,0,0,287
287,-10.0,-10,-10,2.491289198606272,7,1,0,0,287
288,-10.0,-10,-10,2.4965277777777777,7,1,0,0,288
288,-10.0,-10,-10,2.4965277777777777,7,1,0,0,288
289,-10.0,-10,-10,2.4982698961937717,7,1,0,0,289
289,-10.0,-10,-10,2.4982698961937717,7,1,0,0,289
289,-10.0,-10,-10,2.4982698961937717,7,1,0,0,289
290,-10.0,-10,-10,2.5,7,1,0,0,290
290,-10.0,-10,-10,2.5,7,1,0,0,290
290,-10.0,-10,-10,2.5,7,1,0,0,290
290,-10.0,-10,-10,2.5,7,1,0,0,290
291,-10.0,-10,-10,2.5051546391752577,7,1,0,0,291
291,-10.0,-10,-10,2.5051546391752577,7,1,0,0,291
292,-10.0,-10,-10,2.506849315068493,7,1,0,0,292
292,-10.0,-10,-10,2.506849315068493,7,1,0,0,292
292,-10.0,-10,-10,2.506849315068493,7,1,0,0,292
293,-10.0,-10,-10,2.508532423208191,7,1,0,0,293
293,-10.0,-10,-10,2.508532423208191,7,1,0,0,293
293,-10.0,-10,-10,2.508532423208191,7,1,0,0,293
294,-10.0,-10,-10,2.510204081632653,7,1,0,0,294
294,-10.0,-10,-10,2.510204081632653,7,1,0,0,294
294,-10.0,-10,-10,2.510204081632653,7,1,0,0,294
295,-10.0,-10,-10,2.511864406779661,7,1,0,0,295
295,-10.0,-10,-10,2.511864406779661,7,1,0,0,295
295,-10.0,-10,-10,2.511864406779661,7,1,0,0,295
296,-10.0,-10,-10,2.516891891891892,7,1,0,0,296
296,-10.0,-10,-10,2.516891891891892,7,1,0,0,296
297,-10.0,-10,-10,2.515151515151515,7,1,0,0,297
297,-10.0,-10,-10,2.515151515151515,7,1,0,0,297
297,-10.0,-10,-10,2.515151515151515,7,1,0,0,297
298,-10.0,-10,-10,2.5167785234899327,7,1,0,0,298
298,-10.0,-10,-10,2.5167785234899327,7,1,0,0,298
298,-10.0,-10,-10,2.5167785234899327,7,1,0,0,298
299,-10.0,-10,-10,2.5217391304347827,7,1,0,0,299
299,-10.0,-10,-10,2.5217391304347827,7,1,0,0,299
299,-10.0,-10,-10,2.5217391304347827,7,1,0,0,299
300,-10.0,-10,-10,2.5233333333333334,7,1,0,0,300
300,-10.0,-10,-10,2.5233333333333334,7,1,0,0,300
301,-10.0,-10,-10,2.521594684385382,7,1,0,0,301
301,-10.0,-10,-10,2.521594684385382,7,1,0,0,301
302,-10.0,-10,-10,2.5231788079470197,7,1,0,0,302
302,-10.0,-10,-10,2.5231788079470197,7,1,0,0,302
302,-10.0,-10,-10,2.5231788079470197,7,1,0,0,302
303,-10.0,-10,-10,2.5247524752475248,7,1,0,0,303
303,-10.0,-10,-10,2.5247524752475248,7,1,0,0,303
303,-10.0,-10,-10,2.5247524752475248,7,1,0,0,303
303,-10.0,-10,-10,2.5247524752475248,7,1,0,0,303
304,-10.0,-10,-10,2.5296052631578947,7,1,0,0,304
304,-10.0,-10,-10,2.5296052631578947,7,1,0,0,304
305,-10.0,-10,-10,2.5311475409836066,7,1,0,0,305
305,-10.0,-10,-10,2.5311475409836066,7,1,0,0,305
305,-10.0,-10,-10,2.5311475409836066,7,1,0,0,305
306,-10.0,-10,-10,2.5326797385620914,7,1,0,0,306
306,-10.0,-10,-10,2.5326797385620914,7,1,0,0,306
306,-10.0,-10,-10,2.5326797385620914,7,1,0,0,306
306,-10.0,-10,-10,2.5326797385620914,7,1,0,0,306
307,-10.0,-10,-10,2.537459283387622,7,1,0,0,307
307,-10.0,-10,-10,2.537459283387622,7,1,0,0,307
308,-10.0,-10,-10,2.538961038961039,7,1,0,0,308
308,-10.0,-10,-10,2.538961038961039,7,1,0,0,308
309,-10.0,-10,-10,2.5372168284789645,7,1,0,0,309
309,-10.0,-10,-10,2.5372168284789645,7,1,0,0,309
309,-10.0,-10,-10,2.5372168284789645,7,1,0,0,309
309,-10.0,-10,-10,2.5372168284789645,7,1,0,0,309
310,-10.0,-10,-10,2.541935483870968,7,1,0,0,310
310,-10.0,-10,-10,2.541935483870968,7,1,0,0,310
310,-10.0,-10,-10,2.541935483870968,7,1,0,0,310
311,-10.0,-10,-10,2.5466237942122185,7,1,0,0,311
311,-10.0,-10,-10,2.5466237942122185,7,1,0,0,311
311,-10.0,-10,-10,2.5466237942122185,7,1,0,0,311
312,-10.0,-10,-10,2.548076923076923,7,1,0,0,312
312,-10.0,-10,-10,2.548076923076923,7,1,0,0,312
313,-10.0,-10,-10,2.5463258785942493,7,1,0,0,313
313,-10.0,-10,-10,2.5463258785942493,7,1,0,0,313
313,-10.0,-10,-10,2.5463258785942493,7,1,0,0,313
313,-10.0,-10,-10,2.5463258785942493,7,1,0,0,313
314,-10.0,-10,-10,2.554140127388535,7,1,0,0,314
314,-10.0,-10,-10,2.554140127388535,7,1,0,0,314
314,-10.0,-10,-10,2.554140127388535,7,1,0,0,314
315,-10.0,-10,-10,2.5555555555555554,7,1,0,0,315
315,-10.0,-10,-10,2.5555555555555554,7,1,0,0,315
315,-10.0,-10,-10,2.5555555555555554,7,1,0,0,315
316,-10.0,-10,-10,2.5569620253164556,7,1,0,0,316
316,-10.0,-10,-10,2.5569620253164556,7,1,0,0,316
317,-10.0,-10,-10,2.555205047318612,7,1,0,0,317
317,-10.0,-10,-10,2.555205047318612,7,1,0,0,317
318,-10.0,-10,-10,2.556603773584906,7,1,0,0,318
318,-10.0,-10,-10,2.556603773584906,7,1,0,0,318
319,-10.0,-10,-10,2.554858934169279,7,1,0,0,319
319,-10.0,-10,-10,2.554858934169279,7,1,0,0,319
319,-10.0,-10,-10,2.554858934169279,7,1,0,0,319
319,-10.0,-10,-10,2.554858934169279,7,1,0,0,319
320,-10.0,-10,-10,2.559375,7,1,0,0,320
320,-10.0,-10,-10,2.559375,7,1,0,0,320
321,-10.0,-10,-10,2.560747663551402,7,1,0,0,321
321,-10.0,-10,-10,2.560747663551402,7,1,0,0,321
322,-10.0,-10,-10,2.559006211180124,7,1,0,0,322
322,-10.0,-10,-10,2.559006211180124,7,1,0,0,322
322,-10.0,-10,-10,2.559006211180124,7,1,0,0,322
323,-10.0,-10,-10,2.5603715170278636,7,1,0,0,323
323,-10.0,-10,-10,2.5603715170278636,7,1,0,0,323
323,-10.0,-10,-10,2.5603715170278636,7,1,0,0,323
324,-10.0,-10,-10,2.5617283950617282,7,1,0,0,324
324,-10.0,-10,-10,2.5617283950617282,7,1,0,0,324
324,-10.0,-10,-10,2.5617283950617282,7,1,0,0,324
325,-10.0,-10,-10,2.566153846153846,7,1,0,0,325
325,-10.0,-10,-10,2.566153846153846,7,1,0,0,325
326,-10.0,-10,-10,2.5644171779141103,7,1,0,0,326
326,-10.0,-10,-10,2.5644171779141103,7,1,0,0,326
327,-10.0,-10,-10,2.562691131498471,7,1,0,0,327
327,-10.0,-10,-10,2.562691131498471,7,1,0,0,327
328,-10.0,-10,-10,2.5609756097560976,7,1,0,0,328
329,-10.0,-10,-10,2.559270516717325,7,1,0,0,329
329,-10.0,-10,-10,2.559270516717325,7,1,0,0,329
329,-10.0,-10,-10,2.559270516717325,7,1,0,0,329
329,-10.0,-10,-10,2.559270516717325,7,1,0,0,329
330,-10.0,-10,-10,2.5636363636363635,7,1,0,0,330
330,-10.0,-10,-10,2.5636363636363635,7,1,0,0,330
331,-10.0,-10,-10,2.5619335347432024,7,1,0,0,331
331,-10.0,-10,-10,2.5619335347432024,7,1,0,0,331
332,-10.0,-10,-10,2.5602409638554215,7,1,0,0,332
333,-10.0,-10,-10,2.5585585585585586,7,1,0,0,333
333,-10.0,-10,-10,2.5585585585585586,7,1,0,0,333
334,-10.0,-10,-10,2.55688622754491,7,1,0,0,334
334,-10.0,-10,-10,2.55688622754491,7,1,0,0,334
334,-10.0,-10,-10,2.55688622754491,7,1,0,0,334
334,-10.0,-10,-10,2.55688622754491,7,1,0,0,334
334,-10.0,-10,-10,2.55688622754491,7,1,0,0,334
335,-10.0,-10,-10,2.564179104477612,7,1,0,0,335
335,-10.0,-10,-10,2.564179104477612,7,1,0,0,335
336,-10.0,-10,-10,2.5625,7,1,0,0,336
337,-10.0,-10,-10,2.5608308605341246,7,1,0,0,337
337,-10.0,-10,-10,2.5608308605341246,7,1,0,0,337
337,-10.0,-10,-10,2.5608308605341246,7,1,0,0,337
338,-10.0,-10,-10,2.562130177514793,7,1,0,0,338
338,-10.0,-10,-10,2.562130177514793,7,1,0,0,338
339,-10.0,-10,-10,2.56047197640118,7,1,0,0,339
339,-10.0,-10,-10,2.56047197640118,7,1,0,0,339
340,-10.0,-10,-10,2.5588235294117645,7,1,0,0,340
341,-10.0,-10,-10,2.557184750733138,7,1,0,0,341
341,-10.0,-10,-10,2.557184750733138,7,1,0,0,341
341,-10.0,-10,-10,2.557184750733138,7,1,0,0,341
342,-10.0,-10,-10,2.5584795321637426,7,1,0,0,342
342,-10.0,-10,-10,2.5584795321637426,7,1,0,0,342
342,-10.0,-10,-10,2.5584795321637426,7,1,0,0,342
343,-10.0,-10,-10,2.5597667638483963,7,1,0,0,343
343,-10.0,-10,-10,2.5597667638483963,7,1,0,0,343
344,-10.0,-10,-10,2.558139534883721,7,1,0,0,344
344,-10.0,-10,-10,2.558139534883721,7,1,0,0,344
344,-10.0,-10,-10,2.558139534883721,7,1,0,0,344
345,-10.0,-10,-10,2.56231884057971,7,1,0,0,345
345,-10.0,-10,-10,2.56231884057971,7,1,0,0,345
346,-10.0,-10,-10,2.560693641618497,7,1,0,0,346
346,-10.0,-10,-10,2.560693641618497,7,1,0,0,346
347,-10.0,-10,-10,2.559077809798271,7,1,0,0,347
347,-10.0,-10,-10,2.559077809798271,7,1,0,0,347
347,-10.0,-10,-10,2.559077809798271,7,1,0,0,347
348,-10.0,-10,-10,2.5632183908045976,7,1,0,0,348
348,-10.0,-10,-10,2.5632183908045976,7,1,0,0,348
348,-10.0,-10,-10,2.5632183908045976,7,1,0,0,348
349,-10.0,-10,-10,2.5644699140401146,7,1,0,0,349
349,-10.0,-10,-10,2.5644699140401146,7,1,0,0,349
350,-10.0,-10,-10,2.5628571428571427,7,1,0,0,350
350,-10.0,-10,-10,2.5628571428571427,7,1,0,0,350
350,-10.0,-10,-10,2.5628571428571427,7,1,0,0,350
351,-10.0,-10,-10,2.5641025641025643,7,1,0,0,351
351,-10.0,-10,-10,2.5641025641025643,7,1,0,0,351
351,-10.0,-10,-10,2.5641025641025643,7,1,0,0,351
351,-10.0,-10,-10,2.5641025641025643,7,1,0,0,351
352,-10.0,-10,-10,2.571022727272727,7,1,0,0,352
352,-10.0,-10,-10,2.571022727272727,7,1,0,0,352
352,-10.0,-10,-10,2.571022727272727,7,1,0,0,352
353,-10.0,-10,-10,2.5722379603399435,7,1,0,0,353
353,-10.0,-10,-10,2.5722379603399435,7,1,0,0,353
353,-10.0,-10,-10,2.5722379603399435,7,1,0,0,353
354,-10.0,-10,-10,2.573446327683616,7,1,0,0,354
355,-10.0,-10,-10,2.571830985915493,7,1,0,0,355
355,-10.0,-10,-10,2.571830985915493,7,1,0,0,355
355,-10.0,-10,-10,2.571830985915493,7,1,0,0,355
356,-10.0,-10,-10,2.5730337078651684,7,1,0,0,356
356,-10.0,-10,-10,2.5730337078651684,7,1,0,0,356
356,-10.0,-10,-10,2.5730337078651684,7,1,0,0,356
357,-10.0,-10,-10,2.574229691876751,7,1,0,0,357
357,-10.0,-10,-10,2.574229691876751,7,1,0,0,357
358,-10.0,-10,-10,2.5726256983240225,7,1,0,0,358
359,-10.0,-10,-10,2.5710306406685235,7,1,0,0,359
359,-10.0,-10,-10,2.5710306406685235,7,1,0,0,359
359,-10.0,-10,-10,2.5710306406685235,7,1,0,0,359
360,-10.0,-10,-10,2.5722222222222224,7,1,0,0,360
360,-10.0,-10,-10,2.5722222222222224,7,1,0,0,360
361,-10.0,-10,-10,2.5706371191135733,7,1,0,0,361
361,-10.0,-10,-10,2.5706371191135733,7,1,0,0,361
361,-10.0,-10,-10,2.5706371191135733,7,1,0,0,361
362,-10.0,-10,-10,2.5718232044198897,7,1,0,0,362
362,-10.0,-10,-10,2.5718232044198897,7,1,0,0,362
363,-10.0,-10,-10,2.5730027548209367,7,1,0,0,363
363,-10.0,-10,-10,2.5730027548209367,7,1,0,0,363
363,-10.0,-10,-10,2.5730027548209367,7,1,0,0,363
364,-10.0,-10,-10,2.5741758241758244,7,1,0,0,364
364,-10.0,-10,-10,2.5741758241758244,7,1,0,0,364
365,-10.0,-10,-10,2.5726027397260274,7,1,0,0,365
365,-10.0,-10,-10,2.5726027397260274,7,1,0,0,365
366,-10.0,-10,-10,2.57103825136612,7,1,0,0,366
366,-10.0,-10,-10,2.57103825136612,7,1,0,0,366
367,-10.0,-10,-10,2.5722070844686646,7,1,0,0,367
367,-10.0,-10,-10,2.5722070844686646,7,1,0,0,367
367,-10.0,-10,-10,2.5722070844686646,7,1,0,0,367
368,-10.0,-10,-10,2.573369565217391,7,1,0,0,368
368,-10.0,-10,-10,2.573369565217391,7,1,0,0,368
368,-10.0,-10,-10,2.573369565217391,7,1,0,0,368
368,-10.0,-10,-10,2.573369565217391,7,1,0,0,368
369,-10.0,-10,-10,2.5799457994579944,7,1,0,0,369
369,-10.0,-10,-10,2.5799457994579944,7,1,0,0,369
369,-10.0,-10,-10,2.5799457994579944,7,1,0,0,369
369,-10.0,-10,-10,2.5799457994579944,7,1,0,0,369
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
370,-10.0,-10,-10,2.5837837837837836,7,1,0,0,370
371,-10.0,-10,-10,2.5983827493261455,8,1,0,0,371
371,-10.0,-10,-10,2.5983827493261455,8,1,0,0,371
371,-10.0,-10,-10,2.5983827493261455,8,1,0,0,371
371,-10.0,-10,-10,2.5983827493261455,8,1,0,0,371
372,-10.0,-10,-10,2.6021505376344085,8,1,0,0,372
372,-10.0,-10,-10,2.6021505376344085,8,1,0,0,372
373,-10.0,-10,-10,2.6005361930294906,8,1,0,0,373
373,-10.0,-10,-10,2.6005361930294906,8,1,0,0,373
374,-10.0,-10,-10,2.6016042780748663,8,1,0,0,374
374,-10.0,-10,-10,2.6016042780748663,8,1,0,0,374
375,-10.0,-10,-10,2.6,8,1,0,0,375
375,-10.0,-10,-10,2.6,8,1,0,0,375
375,-10.0,-10,-10,2.6,8,1,0,0,375
375,-10.0,-10,-10,2.6,8,1,0,0,375
375,-10.0,-10,-10,2.6,8,1,0,0,375
375,-10.0,-10,-10,2.6,8,1,0,0,375
376,-10.0,-10,-10,2.609042553191489,8,1,0,0,376
376,-10.0,-10,-10,2.609042553191489,8,1,0,0,376
376,-10.0,-10,-10,2.609042553191489,8,1,0,0,376
376,-10.0,-10,-10,2.609042553191489,8,1,0,0,376
376,-10.0,-10,-10,2.609042553191489,8,1,0,0,376
377,-10.0,-10,-10,2.618037135278515,8,1,0,0,377
377,-10.0,-10,-10,2.618037135278515,8,1,0,0,377
377,-10.0,-10,-10,2.618037135278515,8,1,0,0,377
377,-10.0,-10,-10,2.618037135278515,8,1,0,0,377
